request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"cd689e64-61b1-4f2c-88bb-5523f19f50ab",GET,/,"debug=true&locale=en",,302,,,,332534138700,332596815500,332607424800
"65b766ef-8377-4453-84c5-5c1f837c1725",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=164,,332630909600,332640637000,335544506500
"174e6838-6adb-4ca9-9a6d-6cad9c6540c4",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,335685877300,335698129000,335699460800
"25bb8083-b1b0-49a4-a2bc-909134d0976d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,335713788400,335716534100,335717486200
"6c2c2716-fbd3-4caf-a9bf-cab06addeb57",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,335724697400,335726796400,335727669900
"2338320b-a2db-415a-9eaf-d5e2f4f3525c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,335734322700,335736506800,335737374000
"ce35419f-d516-4809-9d23-af76abbba571",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,335744533100,335746579900,335747234200
"64e5d66f-6f21-4308-8e17-ba754d460ad8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,335752979600,335755079000,335755971700
"06720fd8-8ff7-48f4-9a7b-e64df32b0f2b",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,335760692300,335762854200,335763500900
"9f8d2bef-fb3e-49ed-815c-e52211871ddc",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,335768162500,335769867300,335770421200
"56e36598-2690-40aa-9d4c-848e769a11bb",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,335774717400,335776138100,335776616200
