request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"085bd2bb-afae-48bd-903a-d108757cb736",GET,/,"debug=true&locale=en",,302,,,,103748550356600,103748626680500,103748631643600
"a4633dd6-1ded-42e9-8549-7f209e0e0a12",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=164,,103748655169500,103748664761400,103752638287400
"08e986bf-2230-43a9-9d97-9b28ccdf20a3",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,103752769118200,103752777705200,103752779081400
"1d776e57-29b1-4bc8-b8a4-bed667a7af66",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,103752791439300,103752793948800,103752795050200
"831421d9-aee8-41a0-bfd1-35f270a912b0",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,103752804162400,103752806899800,103752808257300
"b7daab26-0a40-4183-af1b-f91d84e829ff",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,103752818953000,103752821626900,103752822833600
"33b183e5-97df-4140-a56f-17116383e333",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,103752830895300,103752834255400,103752836071500
"9b1a07f9-425a-49e0-9262-a391769dd31f",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,103752843965900,103752846687600,103752847866800
"97f69ff8-cc78-4ce7-8033-fb771ea27b1b",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,103752855024400,103752857857700,103752858933500
"a2744f2d-f1ec-4138-9f23-ec78199fb50f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,103752866174600,103752868982600,103752870063100
"404351aa-ebc6-4a8e-ab35-352650752922",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,103752876557300,103752879833100,103752881295300
"da715cb0-3bc4-4dd8-9290-5e4080ce9973",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,103752889998100,103752892675700,103752893619300
"a91da2f5-0e60-4f44-a61b-e5cc3915ad71",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,103752902463500,103752904685000,103752905627400
"b607702b-8e6b-4947-b2f3-d2c3925232af",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,103752912480500,103752914579700,103752915486900
"30953adf-a514-4b85-8930-1b36be976c43",GET,/images/logo.png,,,200,image/png,,,103752922352100,103752925495700,103752926765000
"cf49d49b-4d75-4f71-a4a5-14e4461d150a",GET,/images/banner.png,,,200,image/png,,,103752947177000,103752949526000,103752950362100
"6f8b708a-6cd4-477c-b0b9-62acfda617e5",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,103752963926200,103752966605200,103752967375500
"523b0484-db75-4f73-95a4-05abfe5080e9",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,103752974724600,103752976868500,103752977649300
"dbaf5d02-d261-4462-acc8-a0ecd572eb8d",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=175&username=",,103752984266300,103752991030600,103754494040600
"20656db0-819d-44d9-bd27-cab4fa53137f",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,103754516588200,103754518951300,103754519611500
"8a53374e-15c5-49f0-a2ba-cd3a848dd3db",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,103754524864000,103754527050100,103754527798200
"ac3e280c-9d4d-425d-af13-62b0bf3ac3a4",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,103754533541000,103754536334100,103754537409500
"e9b93a8b-9f25-4247-8918-b7843ae11ec3",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,103754543189000,103754545191000,103754545866500
"b32f8cb0-349c-43b6-9786-e52bf35cf121",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,103754551300100,103754553363500,103754554251700
