request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"06bd4156-8c91-42dc-bf49-4b23b727fb0f",GET,/,"debug=true&locale=en",,302,,,,204655416166,204717784791,204721949708
"c7e5a73d-7da8-469e-be65-0450f6d6ee22",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=164,,204737571833,204745688750,206667172083
"d62ce53c-4bb4-418f-8abb-a99f0edd5f21",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,206739615333,206746970166,206748013666
"770a5cba-1133-4b5c-b503-58c67b2b8898",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,206757017625,206759166500,206759916708
"c0d7ebd7-7585-428c-a0f6-7cc0bbb85ebb",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,206765114416,206766681791,206767348291
"186cd7df-c049-42a9-b89b-40eed5541a80",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,206772151041,206774046500,206774770708
"7981caa7-0af0-4840-939a-62ac13aca796",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,206779433541,206781058125,206781803875
"bbd6c9b1-5cda-4dec-9ce8-68feb33db811",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,206786598833,206788605375,206789280875
"2ef913fa-0f28-445a-925b-188f9b299ab7",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,206793653375,206795379708,206795973041
"20b75467-6e18-4a6f-8b4f-4323ffe37c5f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,206800464541,206801952083,206802545333
"1a979301-71bb-49f1-9107-aabe2fd01952",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,206806617416,206809240166,206809998125
"d6849153-83ba-4f95-a5c3-930b62e1265d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,206815622583,206817532125,206818127500
"57a3a064-64cd-4fcd-b10f-764bc05ba3f6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,206824571958,206825952666,206826493458
"c539ee1b-f5f0-45ae-9938-10e39de11e93",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,206830740916,206832123791,206832722791
"882d8cf9-fe83-42a4-8b05-bca4506f4a71",GET,/images/banner.png,,,200,image/png,,,206836768791,206838643333,206839206625
"4c8ddce4-72b2-42fb-a5a4-14294ee6d4d5",GET,/images/logo.png,,,200,image/png,,,206851036791,206852872958,206853464958
"703bfb34-117a-4ffe-9d34-44063a2e50bf",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,206860389791,206862318041,206862811458
"40cd1a8b-1350-4111-b6d4-0d584b91f89d",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,206871409333,206873116541,206873559916
"b3617de3-f315-45fe-a7c0-67ed715d1bf7",GET,/images/favicon.ico,,,200,image/x-icon,,,206880235375,206887933625,206888584458
